Edit
LEVEL:8
BALLOON:4,8,4,8,4,4,8,4
SCOREINIT:260
SCOREDIFF:70

#START
2002001020020010,
2002001040004000,
2002001020020010,
4444,
1020121210201212,
1020121210221020,
1020121210201212,
1010202011221020,
1020121210201212,
1020121210221020,
1011201120112211,
2022101020001020,
1020121210201212,
1020121210221020,
1020121210201212,
1010202011221020,
1020121210201212,
1020121210221020,
1122112210202022,
1003003070008000,
1000200210102020,
1000200210102010,
1000200210102020,
1000200210102000,
1000200210102020,
1000200210102010,
1000200210102020,
1000200210102000,
1122,
100000100100200000100000500000000008000000000000,
11102020,
100000000000100000100000500000000008000000000000,
1122,
1011201010003030,
33044040,
7008,//36

#GOGOSTART
1011201022112011,
1011201022112011,
1011201022112011,
1011201020002020,
1011201022112011,
1011201022112011,
1011201120112210,
1011201020002020,
1011201022112011,
1011201022112011,
1011201022112011,
1011201020002020,
1011201022112011,
1011201022112011,
1011201120112210,
1011201070008000,//52

#GOGOEND
2020202020202210,
1010101010102210,
2020202020202210,
1011202211221010,
2112021021120210,
2112021021120210,
2112021121120211,
2112021121120220,
100100100100200200100100100000100000202020100000,
100100100100200200100100100000100000202020100000,
1111221122112211,
7008,
1111222211112211,
100100200200100100200200500000000000000008000000,
1111202011112211,
10217080,
1111222211112222,
100000200000100100200000500000000000000008000000,
2022112222111122,
1003003070008000,
1122,
100000100100200000100000500000000008000000000000,
11102020,
100000000000100000100000500000000008000000000000,
1122,
1011201010003030,
33044040,
7008,
3,
,
,
00000011,
2002002020000020,
22112011,
2222,
2020202011112222,//88

#GOGOSTART
1011201022112011,
1011201022112011,
1011201022112011,
1011201020002020,
1011201022112011,
1011201022112011,
1011201120112210,
1011201070008000,//96

#GOGOEND
1020121210201212,
1020121210221020,
1020121210201212,
1010202011221020,
1020121210201212,
1020121210221020,
1011201120112211,
2022101020001020,
1020121210201212,
1020121210221020,
1020121210201212,
1010202011221020,
1020121210201212,
1020121210221020,
1122112210202022,
1003003030002011,
1003003030000000,
,
,
,
#END
